id,title,release_date,vote_average,overview,genre_ids,year,month
28,Apocalypse Now,1979-05-19,8.268,"Durante a guerra do Vietnã, o Capitão Willard recebe como missão ir ao Camboja para assassinar um Boina Verde renegado, o Coronel Kurtz. Este vive no meio de uma tribo local e é venerado como um deus. Mas, chegado ao seu destino, o Capitão Willard descobre que a sua missão é bem diferente do que imaginara.","[18, 10752]",1979,5
901,Luzes da Cidade,1931-02-06,8.263,"Um vagabundo amável se apaixona por uma mulher cega que vende flores nas ruas e o confunde com um milionário. Ao descobrir que ela e a avó serão despejadas, o vagabundo faz uma série de tentativas para lhes proporcionar o dinheiro de que precisam, mas todas terminam em um fracasso humilhante.","[35, 18, 10749]",1931,2
975,Glória Feita de Sangue,1957-10-25,8.26,"Depois de se recusar a atacar uma posição inimiga, um general acusa os soldados da covardia e seu comandante deve defendê-los.","[10752, 18]",1957,10
632632,Given: O Filme,2020-08-22,8.3,"Ao ouvir o canto de Mafuyu Sato, Ritsuka Uenoyama fica sem chão e decide convidá-lo para fazer parte de sua banda, composta por seus colegas Haruki Nakayama e Akihiko Kaji. Agora batizada de ""Given"", o primeiro show da banda é um grande sucesso. Emocionado, Ritsuka percebe o que sente por Mafuyu e se declara pra ele, tornando-se seu namorado. Enquanto isso, Haruki ama Akihiko em segredo há muitos anos, mas este está em um complicado relacionamento com seu colega de quarto, o violinista Ugetsu Murata.","[16, 18, 10402, 10749]",2020,8
8587,O Rei Leão,1994-06-15,8.256,"Mufasa, o Rei Leão, e a rainha Sarabi apresentam ao reino o herdeiro do trono, Simba. O recém-nascido recebe a bênção do sábio babuíno Rafiki, mas ao crescer é envolvido nas artimanhas de seu tio Scar, o invejoso e maquiavélico irmão de Mufasa, que planeja livrar-se do sobrinho e herdar o trono.","[10751, 16, 18, 12]",1994,6
637920,Milagre na Cela 7,2019-10-10,8.255,"Separado de sua filha, um homem com deficiência intelectual precisa provar sua inocência ao ser preso pela morte da filha de um comandante.",[18],2019,10
10376,A Lenda do Pianista do Mar,1998-10-28,8.246,"Um garoto nasce em pleno alto-mar, ganhando o nome do ano em que nasceu: 1900. A criança cresce num mundo encantado de fortes ventos tempestuosos e cobertas balançando, conhecendo toda a existência disponível a seu toque nos confins do transatlântico em que nasceu. Já crescido, seu talento natural no piano chama a atenção da lenda do jazz Jelly Roll Morton, que sobe a bordo para desafiar 1900 para um duelo. Indiferente com sua súbita notoriedade, 1900 mantém uma fixação pelo mar, sendo sempre seduzido pelos sons do oceano.","[18, 10402]",1998,10
572154,Rascal Does Not Dream of a Dreaming Girl,2019-06-15,8.245,"Em Fujiwara, onde os céus brilham e os mares brilham, Sakuta Azusagawa está em seu segundo ano do ensino médio. Seus felizes dias com sua namorada e veterana, Mai Sakurajima, são interrompidos com a aparição de sua primeira paixão, Shoko Makinohara. Por razões desconhecidas, ele encontra duas Shokos: uma no ensino médio e outra que se tornou adulta.  Como Sakuta se vê vivendo desamparado com Shoko, a Shoko adulto o leva pelo nariz, causando uma enorme brecha em seu relacionamento com Mai.  Em meio a tudo isso, ele descobre que Shoko, do ensino médio, está sofrendo de uma doença grave e sua cicatriz começa a latejar…","[16, 10749, 18, 14]",2019,6
670,Oldboy,2003-11-21,8.245,"Dae-Su é raptado e mantido em cativeiro por 15 anos num quarto de hotel, sem qualquer contato com o mundo externo. Quando ele é inexplicavelmente solto, descobre que é acusado pelo assassinato da esposa e embarca numa missão obsessiva por vingança.","[18, 53, 9648, 28]",2003,11
504253,Eu Quero Comer seu Pâncreas,2018-09-01,8.241,"Um dia, ele encontra um diário em um hospital. O diário pertence a sua colega de classe, uma garota chamada Yamauchi Sakura, que se revela estar sofrendo de uma doença terminal em seu pâncreas e que tem apenas alguns meses de vida. Sakura explica a ele que é a única pessoa fora de sua família que sabe sobre sua condição. Ele promete manter o segredo de Sakura e, apesar de suas personalidades completamente opostas, ele decide estar junto com Sakura durante seus últimos meses.","[16, 18, 10749]",2018,9
447362,A Vida em um Ano,2020-11-27,8.24,"Daryn, um excelente atleta do colégio, estudioso e aspirante a rapper, descobre que sua namorada, Isabelle está doente de um câncer no ovário. Então, ele decide fazer com que ambos vivam juntos, em um ano, experiências dignas de uma vida inteira.","[18, 10749]",2020,11
29259,A Um Passo da Liberdade,1960-03-18,8.239,"Quatro detentos estão planejando fugir da prisão quando outro prisioneiro, Claude Gaspard, é transferido para a cela deles. Eles arriscam e resolvem compartilhar seu plano com o recém-chegado. Ao longo de três dias, os cinco homens começam a jornada, mas a fuga está longe de estar garantida.","[18, 53, 80]",1960,3
630566,Clouds,2020-10-09,8.2,"O jovem músico Zach Sobiech descobre que tem apenas alguns meses de vida devido a um câncer terminal. Com pouco tempo, corre atrás de seu sonho e grava um álbum, sem saber que logo será um fenômeno da Internet. Assim, a música dá um novo significado à vida de Zach e o ajuda a encontrar a maneira perfeita de se despedir... com uma música que será ouvida no mundo todo.","[10402, 18, 10749]",2020,10
299534,Vingadores: Ultimato,2019-04-24,8.237,"Após os eventos devastadores de ""Vingadores: Guerra Infinita"", o universo está em ruínas devido aos esforços do Titã Louco, Thanos. Com a ajuda de aliados remanescentes, os Vingadores devem se reunir mais uma vez a fim de desfazer as ações de Thanos e restaurar a ordem no universo de uma vez por todas, não importando as consequências.","[12, 878, 28]",2019,4
603,Matrix,1999-03-31,8.237,"Thomas Anderson, um jovem programador de computador que mora em um cubículo escuro, é atormentado por estranhos pesadelos nos quais encontra-se conectado por cabos e contra sua vontade, em um imenso sistema de computadores do futuro. Em todas essas ocasiões, acorda gritando no exato momento em que os eletrodos estão para penetrar em seu cérebro. À medida que o sonho se repete, Anderson começa a ter dúvidas sobre a realidade. Por meio do encontro com os misteriosos Morpheus e Trinity, Thomas descobre que é, assim como outras pessoas, vítima da Matrix, um sistema inteligente e artificial que manipula a mente das pessoas, criando a ilusão de um mundo real enquanto usa os cérebros e corpos dos indivíduos para produzir energia. Morpheus, entretanto, está convencido de que Thomas é Neo, o aguardado messias capaz de enfrentar a Matrix e conduzir as pessoas de volta à realidade e à liberdade.","[28, 878]",1999,3
299536,Vingadores: Guerra Infinita,2018-04-25,8.235,"Homem de Ferro, Thor, Hulk e os Vingadores se unem para combater seu inimigo mais poderoso, o maligno Thanos. Em uma missão para coletar todas as seis pedras infinitas, Thanos planeja usá-las para infligir sua vontade maléfica sobre a realidade.","[12, 28, 878]",2018,4
568332,Taylor Swift: Reputation Stadium Tour,2018-12-31,8.233,"Taylor Swift sobe ao palco em Dallas no Reputation Stadium Tour para uma noite de música, recordações e mágica visual.",[10402],2018,12
508965,Klaus,2019-11-08,8.228,Um carteiro egoísta e um fabricante de brinquedos solitário cultivam uma amizade improvável e levam alegria a uma cidade fria e sombria.,"[16, 10751, 12, 35, 14]",2019,11
490132,Green Book: O Guia,2018-11-16,8.224,"Quando Tony Lip, um segurança ítalo-americano, é contratado como motorista do Dr. Don Shirley, um pianista negro de classe alta, durante uma turnê pelo sul dos Estados Unidos, eles devem seguir o ""O Guia"" para leva-los aos poucos estabelecimentos que eram seguros para os afro-americanos. Confrontados com o racismo, o perigo, assim como pela humanidade e o humor inesperados, eles são forçados a deixar de lado as diferenças para sobreviver e prosperar nessa jornada.","[18, 35, 36]",2018,11
24188,Aquele Que Sabe Viver,1962-12-05,8.223,"No verão de 1962, Bruno, um playboy quarentão, leva Roberto, um tímido estudante de direito, para uma viagem de dois dias pelas estradas de Roma e da Toscana. Neste período, vivem uma série de aventuras e desventuras, com um desfecho surpreendente.","[18, 35, 12]",1962,12
527641,A Cinco Passos de Você,2019-03-14,8.2,"Dois pacientes com fibrose cística se apaixonam, apesar das regras do hospital afirmarem que eles devem manter 1,5 metros de distância entre si.","[10749, 18]",2019,3
92060,Michael Jackson: Thriller,1983-11-14,8.221,"Uma noite no cinema se transforma em um pesadelo quando Michael e seu par são atacados por uma horda de zumbis sedentos de sangue - apenas um ""Thriller"" pode salvá-los agora.","[27, 53, 10402]",1983,11
857,O Resgate do Soldado Ryan,1998-07-24,8.221,"Ao desembarcar na Normandia, no dia 6 de junho de 1944, o capitão Miller recebe a missão de comandar um grupo do segundo batalhão para o resgate do soldado James Ryan, caçula de quatro irmãos, dentre os quais três morreram em combate. Por ordens do chefe George C. Marshall, eles precisam procurar o soldado e garantir o seu retorno, com vida, para casa.","[10752, 18, 36]",1998,7
98,Gladiador,2000-05-04,8.221,"Nos dias finais do reinado de Marcus Aurelius, o imperador desperta a ira de seu filho Commodus ao tornar pública sua predileção em deixar o trono para Maximus, o comandante do exército romano. Sedento pelo poder, Commodus mata seu pai, assume a coroa e ordena a morte de Maximus, que consegue fugir antes de ser pego e passa a se esconder sob a identidade de um escravo e gladiador do Império Romano.","[28, 18, 12]",2000,5
265177,Mommy,2014-09-19,8.2,"Uma mãe solteira e viúva se vê sobrecarregada com a custódia em tempo integral de seu imprevisível filho de 15 anos com TDAH. À medida que lutam para conseguir dinheiro, Kyla, a nova vizinha do outro lado da rua, oferece sua ajuda. Juntos, eles encontram um novo equilíbrio e um pouco de esperança.",[18],2014,9
110420,Crianças Lobo,2012-07-21,8.216,"Após a morte inesperada de seu amante lobisomem em um acidente, uma mulher precisa encontrar uma maneira de criar o filho e a filha que teve com ele. No entanto, a herança dos traços do pai se mostra um desafio para ela.","[16, 10751, 18, 14]",2012,7
25237,Vá e Veja,1985-10-17,8.216,"O jovem camponês Florya é cooptado por um despreparado grupo de guerrilheiros antinazistas. Em confronto com os alemães, o garoto é deixado para trás e decide retornar ao seu vilarejo. Chegando lá depara-se com o desolador cenário de um massacre. Perturbado, ele passa a vagar sem rumo, presenciando cenas cada vez mais fortes.","[18, 10752]",1985,10
16869,Bastardos Inglórios,2009-08-02,8.215,"Durante a Segunda Guerra Mundial, na França, um grupo de judeus americanos conhecidos como Bastardos espalha o terror entre o terceiro Reich. Ao mesmo tempo, Shosanna, uma judia que fugiu dos nazistas, planeja vingança quando um evento em seu cinema reunirá os líderes do partido.","[18, 53, 10752]",2009,8
1160164,TAYLOR SWIFT | THE ERAS TOUR,2023-10-13,8.214,"A cantora e ícone pop Taylor Swift faz um show que mostra por que ela é um fenômeno cultural. No espetáculo, a artista apresenta canções de todas as fases de sua carreira.",[10402],2023,10
37257,Testemunha de Acusação,1957-12-17,8.214,"Quando Leonard Vole é preso sob a acusação de ter assassinado uma rica viúva de meia-idade, Sir Wilfrid Robarts, um veterano e astuto advogado, concorda em defendê-lo. Sir Wilfrid está se recuperando de um ataque do coração quase fatal e ""supostamente"" está em uma dieta, que o proíbe de ingerir bebidas alcoólicas e de se envolver em casos complicados. Mas a atração pelas cortes criminais é algo muito forte para ele, especialmente quando o caso é bem difícil. O único álibi de Vole é o testemunho da sua esposa, Christine Vole, uma mulher fria e calculista. A tarefa de Sir Wilfrid fica praticamente impossível quando Christine Vole concorda em ser testemunha, não da defesa, mas da acusação.","[18, 9648, 80]",1957,12
995133,"O Menino, a Toupeira, a Raposa e o Cavalo",2022-12-25,8.211,"A improvável amizade de um menino, uma toupeira, uma raposa e um cavalo viajando juntos em sua busca por um lar.","[16, 10751, 12, 14]",2022,12
618344,Liga da Justiça Sombria: Guerra de Apokolips,2020-05-05,8.21,"A Liga da Justiça sempre foi a primeira e última defesa da Terra, mas com a chegada iminente de Darkseid e os horrores da guerra que ele trará, tudo está para mudar! Com o tempo se esgotando, a Liga da Justiça precisará, como nunca antes, de todos os seus integrantes e poderes. Mas mesmo os mais poderosos super-heróis do mundo, incluindo o novo membro, John Constantine, poderão não ter chance contra as legiões de Darkseid. Testemunhe a batalha mais chocante do Universo DC, onde a sobrevivência em si já é uma vitória.","[16, 28, 12, 14]",2020,5
635302,Demon Slayer: Mugen Train - O Filme,2020-10-16,8.208,"Tanjiro, Inosuke e Zenitsu são enviados pelo comando do Esquadrão de Exterminadores para uma missão no Trem Infinito, onde devem se encontrar com o Pilar das Chamas, Rengoku, e impedir um oni que está fazendo inúmeras vítimas. Com este encontro, Tanjiro espera ainda descobrir mais sobre o Hinokami Kagura, a técnica que ele herdou de seu pai.","[16, 28, 14]",2020,10
